s→c	0.001870280450361039	0.037349794524110906	0.09683074848280512	0.0020190923270742094	2154
ij→i	0.0018309555208518198	0.9195893926432849	0.028154259150134225	0.00201534285200072	2150
ts→t	0.001689551556150746	0.25073897956560853	0.030559819554525233	0.0018288064670946068	1951
k→kk	0.0015721471279150404	0.04822758968104568	1.0	0.0017050737896694462	1819
l→ll	0.0014428092396220479	0.03490725478331629	0.7670793214121963	0.0015682179494870719	1673
t→tt	0.0012537798578216226	0.022051563357103676	0.9987577639751553	0.001507288979542864	1608
p→pp	0.0012521324432311983	0.058823529411764705	0.9993141289437586	0.0013657462955186273	1457
y→uu	0.001221624760611912	0.2816929526851667	0.9887876664330764	0.0013226273321734958	1411
n→nn	0.0010724229184054324	0.03366994950757386	0.9380222841225627	0.0012626357309976604	1347
i→y	0.00110973601870967	0.04738062806022899	0.6990765888104291	0.0012063936048953147	1287
j→i	0.0010822480056810447	0.14967281380130876	0.01647351535389249	0.0011792099106125143	1258
@→ij	0.0010520196451896703	0.0160939942247066	0.135678391959799	0.0011389030535724999	1215
m→mm	0.0010464752005011708	0.04907553505684347	1.0	0.001137028316035755	1213
s→sc	0.0010192556598668438	0.020495569697074785	0.17125470878006374	0.0011079698842162097	1182
s→t	9.610828303170901E-4	0.019247108598775816	0.017386673349832397	0.001040479332893395	1110
s→z	9.114207832051945E-4	0.018310762775051587	0.12002727892702887	9.898614194012838E-4	1056
$→h$	9.030334787770645E-4	0.01092092499295929	0.9390134529147982	9.81425100485932E-4	1047
m→n	8.432220899187897E-4	0.03940607678925436	0.013409144100114267	9.129971803947447E-4	974
d→t	8.131395579856411E-4	0.03748604243100973	0.01472384950346167	8.811266422700822E-4	940
r→rr	7.801519045553126E-4	0.012079845460399228	0.9863301787592008	8.792519047333373E-4	938
d→dd	7.501389344445786E-4	0.03473440740149944	1.0	8.164481972523847E-4	871
f→ff	7.150066478593749E-4	0.05915634176036668	0.9987908101571947	7.742666026756255E-4	826
t→th	5.629513549927245E-4	0.011121777290181021	0.6281951975213013	7.60206071150039E-4	811
ks→x	6.947642544066889E-4	0.27468397676802186	0.9686746987951808	7.53644489771432E-4	804
ej→e	5.683419136511367E-4	0.9137931034482759	0.004926271900996541	6.955276261323414E-4	742
M→au	6.251383805439579E-4	0.24541128484024474	0.7256281407035176	6.767802507648929E-4	722
v→f	5.986807687521826E-4	0.04260034474267422	0.05447532079036448	6.486591877137201E-4	692
S→ch	5.474519882535272E-4	0.37559808612440193	0.051695752387224236	5.886675865378847E-4	628
g→k	5.232949465976098E-4	0.6966551326412919	0.01896210717985747	5.661707360969465E-4	604
Z→g	5.001921479872148E-4	0.8259629101283881	0.01570212073547757	5.427365168876357E-4	579
b→bb	4.71440669381424E-4	0.028656904424500078	1.0	5.118033475313456E-4	546
G→gg	3.5404462928360355E-4	0.036027432936886886	0.8417849898580122	3.890080388745576E-4	415
u→ou	3.5823742287188336E-4	0.052571428571428575	0.15795497901564287	3.8807067010618513E-4	414
yw→u	3.3227560571994397E-4	0.5084525357607282	0.014783726557773744	3.6651118843361927E-4	391
p→b	2.7357060628558635E-4	0.01275788283741774	0.01591218087516995	2.962085308056872E-4	316
)→ai	2.577895276819432E-4	0.5971943887775552	0.30439223697650664	2.793358929749835E-4	298
k→qu	2.5478834022586266E-4	0.00784792003605801	0.9517684887459807	2.774611554382386E-4	296
E→a	2.5399630939084886E-4	0.013675050205603901	0.0038388746459779065	2.6808746775451434E-4	286
d→td	2.2954169379558426E-4	0.011126176423672036	0.9789473684210527	2.615258863759074E-4	279
I→y	2.3679964646238576E-4	0.012114827495391098	0.1499185225420967	2.5871378007079007E-4	276
w→uw	1.8423357944866167E-4	0.020133223561110695	0.14977728285077951	2.521521986921831E-4	269
Il→ill	1.851957517465398E-4	0.21883408071748878	0.5010266940451745	2.2871797948287239E-4	244
$→e$	2.021279664873022E-4	0.00237819570047251	0.01988661142607937	2.1372007918891354E-4	228
s→sz	1.8816322734582097E-4	0.0037627230323732897	0.9601769911504425	2.0340902273681684E-4	217
ow→o	1.604863748665159E-4	0.7912087912087912	0.003438504887134261	2.024716539684444E-4	216
S→ci	1.7662479017301988E-4	0.12200956937799043	0.1851179673321234	1.9122322874797528E-4	204
G→ch	1.7490390128599537E-4	0.017536244465665422	0.016628251564043465	1.8934849121123043E-4	202
b→pb	1.6184546947504462E-4	0.010234608723035742	1.0	1.8278690983262343E-4	195
o→eau	1.6102464116153338E-4	0.007839831401475237	0.9207920792079208	1.7435059091727159E-4	186
j@→e	1.763834835391824E-4	0.07269076305220884	0.001201691663181097	1.6966374707540945E-4	181
t→dt	1.4658440780663954E-4	0.0023998902907295667	0.9943181818181818	1.6403953446517488E-4	175
S→i	1.5098319659263794E-4	0.10406698564593302	0.0022785307405224905	1.6310216569680245E-4	174
S→ti	1.4372861451458644E-4	0.09928229665071771	0.0171913835956918	1.5560321554982303E-4	166
f→fv	1.3852579866607134E-4	0.011458855546802264	1.0	1.4997900293958847E-4	160
e→a	1.3113909435726414E-4	0.006626558549132444	0.0020402410705896564	1.4248005279260905E-4	152
b→p	1.3068999311313643E-4	0.00792526111373537	0.0057484391655245924	1.4154268402423662E-4	151
S→sj	1.203496055833623E-4	0.08313397129186603	0.33253588516746413	1.3029425880376746E-4	139
k→ck	1.0956412335949781E-4	0.0035262613675530927	0.7189189189189189	1.246700461935329E-4	133
j→	9.554804525155707E-5	0.0148720999405116	1.0432437033983038E-4	1.1717109604655349E-4	125
e→ai	1.0745658644839624E-4	0.005405876711134362	0.12665985699693566	1.1623372727818105E-4	124
)→e	1.0753205931818478E-4	0.24448897795591182	8.099800160668167E-4	1.1435898974143619E-4	122
<→o	1.0310217963509107E-4	0.6629213483146067	0.0018784424846381611	1.1060951466794648E-4	118
S→si	9.901650220517509E-5	0.0687799043062201	0.04801670146137787	1.077974083628292E-4	115
S→sh	9.682387861702665E-5	0.06698564593301436	0.14451612903225808	1.0498530205771192E-4	112
k→cc	8.351776817607977E-5	0.0026513243365060848	0.5405405405405406	9.373687683724279E-5	100
i→e	8.595103566009451E-5	0.003681478481758274	6.639180459564072E-4	9.373687683724279E-5	100
j→ill	8.65249467197896E-5	0.01189767995240928	0.2053388090349076	9.373687683724279E-5	100
m→mb	7.992511807178783E-5	0.0038030505320224947	0.14177978883861236	8.811266422700822E-5	94
Aj→i	8.071805508193463E-5	0.3661417322834646	0.0012178353957965037	8.717529545863579E-5	93
nj→n	6.378833970881644E-5	0.3079710144927536	0.0011702025138703416	7.967634531165637E-5	85
i→ea	6.923798149880981E-5	0.0029451827854066193	0.097799511002445	7.498950146979423E-5	80
o→au	6.586731873081591E-5	0.0032033719704952584	0.0763819095477387	7.124002639630452E-5	76
j→y	6.047800650987581E-5	0.00844735276621059	0.038565996740901685	6.655318255444237E-5	71
j|→ieu	5.927478090703674E-5	0.35858585858585856	0.29707112970711297	6.655318255444237E-5	71
il→ill	4.588527666603713E-5	0.05564648117839607	0.13963039014373715	6.374107624932509E-5	68
A→e	5.758236924256778E-5	0.0022873139423733443	4.448250907907928E-4	6.280370748095266E-5	67
Z→j	5.8197970711674465E-5	0.09557774607703282	0.005416329830234438	6.280370748095266E-5	67
i→ee	5.518743498310802E-5	0.0023561462283252952	0.007614515169541939	5.9991601175835386E-5	64
ju→u	5.386149062698723E-5	0.38509316770186336	0.0023442226255293405	5.8116863639090524E-5	62
wa→i	5.245010003724768E-5	0.03022915650901999	8.118902638643358E-4	5.8116863639090524E-5	62
@→a	5.1033791996244856E-5	8.080112326807428E-4	8.187809559603227E-4	5.7179494870718096E-5	61
ij→y	4.851420610982918E-5	0.026090675791274595	0.033134166214014125	5.7179494870718096E-5	61
wa→a	6.175188735560193E-5	0.029741589468551925	8.187809559603227E-4	5.7179494870718096E-5	61
L→eu	5.1072590344720186E-5	0.010897672700406353	0.02017094017094017	5.530475733397324E-5	59
t→to	5.103394424600669E-5	7.953922106417993E-4	0.013080739738385205	5.4367388565600814E-5	58
I→ig	5.0055287738902354E-5	0.002458080941093846	0.010719754977029096	5.249265102885596E-5	56
s→ce	4.60714269951738E-5	9.363458237242288E-4	0.036986301369863014	5.06179134921111E-5	54
tS→c	4.605374159011774E-5	0.14673913043478262	0.0024275118004045853	5.06179134921111E-5	54
e→er	4.337106380207685E-5	0.002179788996425146	0.001541734759951898	4.686843841862139E-5	50
u→oo	4.329100640312657E-5	0.006349206349206349	0.006020469596628537	4.686843841862139E-5	50
wA→i	4.207700046454197E-5	0.03450704225352113	6.416552085379428E-4	4.5931069650248965E-5	49
k→ch	4.1255116341745507E-5	0.0012726356815229206	0.003951267698386566	4.499370088187654E-5	48
!→y	4.06954621804049E-5	1.0	0.025529603476371537	4.405633211350411E-5	47
E→ac	3.6771540362621684E-5	0.0021038538777852158	0.01296405421331762	4.124422580838683E-5	44
s→i	3.811224886445595E-5	7.629484489604828E-4	5.761801872585609E-4	4.124422580838683E-5	44
w→o	3.841606151849923E-5	0.003218321981887583	6.845171766054316E-4	4.03068570400144E-5	43
_→j	3.636638248975485E-5	0.5526315789473685	0.003395311236863379	3.936948827164197E-5	42
wi→i	4.9122394707063524E-5	0.10741687979539642	5.499901787468081E-4	3.936948827164197E-5	42
E→ai	3.5497949832489986E-5	0.001960409295208951	0.04187946884576098	3.8432119503269545E-5	41
w→u	3.759905355671267E-5	0.003068632587381184	0.0015502117362371445	3.8432119503269545E-5	41
x→gg	3.187471171292563E-5	0.0017100433767100434	0.08316430020283976	3.8432119503269545E-5	41
E→an	2.6694012195515762E-5	0.0018647795734914412	0.0035147801009372745	3.655738196652469E-5	39
$→t$	3.578970523676709E-5	4.067966329755609E-4	0.003919991958990853	3.655738196652469E-5	39
}→o	3.158338051267858E-5	0.004753950918668893	5.890031519628132E-4	3.468264442977983E-5	37
@→o	3.125197751164948E-5	4.7685908813945477E-4	5.730841478557102E-4	3.37452756614074E-5	36
}→e	3.1162994843957164E-5	0.004625465758704869	2.3901049654430657E-4	3.37452756614074E-5	36
ij→ill	3.111317200513349E-5	0.015397775876817793	0.07392197125256673	3.37452756614074E-5	36
wE→e	3.3503448066410954E-5	0.01506906655504395	2.3901049654430657E-4	3.37452756614074E-5	36
e→ae	2.9588811612821304E-5	0.0015258522974976021	0.4166666666666667	3.280790689303497E-5	35
A→ag	2.6687689120850495E-5	0.001194865492284583	0.011713520749665328	3.280790689303497E-5	35
ij|→ieu	2.563589301179918E-5	0.8947368421052632	0.14225941422594143	3.1870538124662545E-5	34
Aj→y	2.8110518572176943E-5	0.12992125984251968	0.017925040738728953	3.093316935629012E-5	33
i→ey	2.90303279995985E-5	0.0012148878989802305	0.8461538461538461	3.093316935629012E-5	33
ts→z	3.1147122880083935E-5	0.0042411001156663665	0.0037508524664696522	3.093316935629012E-5	33
w→ww	2.477604303762514E-5	0.0021704962203427888	1.0	2.7183694282800407E-5	29
o→ot	2.037123157158296E-5	0.0011801896733403582	0.010514457378895982	2.624632551442798E-5	28
E→es	2.9936620395239755E-5	0.0012910012431863822	0.004539340954942838	2.530895674605555E-5	27
k→kc	2.098006602597782E-5	7.158575708566429E-4	0.5294117647058824	2.530895674605555E-5	27
g→gu	2.191927940601721E-5	0.029988465974625143	0.07692307692307693	2.4371587977683124E-5	26
E→he	2.2551247717436575E-5	0.0011953715214688726	0.003935768261964736	2.3434219209310696E-5	25
)→in	2.0980603617518825E-5	0.04809619238476954	0.0015575313128691024	2.249685044093827E-5	24
S→j	1.9919823127113674E-5	0.01375598086124402	0.0018593371059013742	2.155948167256584E-5	23
|→oe	1.99473394134254E-5	0.009137862534763607	0.0031279749762001905	2.155948167256584E-5	23
→e	3.834988946094536E-5	2.0622112904193414E-5	1.4606197011040958E-4	2.0622112904193414E-5	22
r→rd	1.805207281278996E-5	2.704443013522215E-4	0.005545286506469501	1.9684744135820986E-5	21
S→sc	1.5205251835423669E-5	0.012559808612440191	0.0030425963488843813	1.9684744135820986E-5	21
$→s$	2.0389820621622312E-5	2.1904434083299434E-4	0.003565970453387672	1.9684744135820986E-5	21
y→ue	1.4304052692219019E-5	0.004192453583549611	0.07094594594594594	1.9684744135820986E-5	21
e→ay	1.782360123456605E-5	8.719155985700584E-4	0.5555555555555556	1.874737536744856E-5	20
Z→ch	1.7317217949108367E-5	0.028530670470756064	0.0016463615409944023	1.874737536744856E-5	20
j→il	1.7567198895799322E-5	0.002379535990481856	0.007209805335255948	1.874737536744856E-5	20
wA→a	1.7525362185865757E-5	0.014084507042253521	2.684527724460074E-4	1.874737536744856E-5	20
t→wt	1.450012143095612E-5	2.605595172792101E-4	0.38	1.781000659907613E-5	19
I→hi	1.4175438833029511E-5	7.900974453515934E-4	0.01120099564405725	1.68726378307037E-5	18
M→ow	1.5651031466291696E-5	0.006118286879673691	0.18947368421052632	1.68726378307037E-5	18
@l→l	1.2598737019917639E-5	0.0017104336452359392	3.380460935791127E-4	1.5935269062331272E-5	17
<→aw	1.471963321204367E-5	0.09550561797752809	0.23943661971830985	1.5935269062331272E-5	17
jA→a	1.4145508954503296E-5	0.037527593818984545	2.2818485657910632E-4	1.5935269062331272E-5	17
wo→o	1.693096837172127E-5	0.036093418259023353	2.70623069820752E-4	1.5935269062331272E-5	17
E→ce	1.5230288366951567E-5	7.650377737400784E-4	0.010958904109589041	1.4997900293958846E-5	16
^→^s	1.120719839594552E-5	1.6689092634894807E-4	0.0016117658910043315	1.4997900293958846E-5	16
l→lo	1.3646470965828995E-5	3.33841049930102E-4	0.003484320557491289	1.4997900293958846E-5	16
jE→e	1.2838827581452813E-5	0.04804804804804805	1.0622688735302515E-4	1.4997900293958846E-5	16
i→it	1.2007954902416053E-5	5.890365570813238E-4	0.003150226422524119	1.4997900293958846E-5	16
e→he	1.037998051773803E-4	6.975324788560468E-4	0.0025188916876574307	1.4997900293958846E-5	16
S→ge	1.448126110040876E-5	0.009569377990430622	0.0014354925533823794	1.4997900293958846E-5	16
m→nm	1.2489700283450653E-5	6.473277501314885E-4	0.0350109409190372	1.4997900293958846E-5	16
wI→i	1.3996452727183937E-5	0.010832769126607989	2.0952006809402213E-4	1.4997900293958846E-5	16
u→e	1.0990839699593127E-5	0.0017777777777777779	9.2948526433897E-5	1.312316275721399E-5	14
k→g	1.1999386598904809E-5	3.7118540711085187E-4	3.796713131203558E-4	1.312316275721399E-5	14
i→is	1.6196425803352517E-5	5.154069874461584E-4	0.002002002002002002	1.312316275721399E-5	14
jo→o	1.0824360340205184E-4	0.012855831037649219	2.2286605749944285E-4	1.312316275721399E-5	14
n→gn	2.6358813467095768E-5	3.4994750787381893E-4	0.04430379746835443	1.312316275721399E-5	14
j@→i	1.179176359975556E-5	0.005622489959839358	1.8333005958226937E-4	1.312316275721399E-5	14
o→oa	1.1903811022311879E-5	5.900948366701791E-4	0.16666666666666666	1.312316275721399E-5	14
z→zz	1.139880832393457E-5	0.0012231347195526823	0.4	1.312316275721399E-5	14
u→ul	1.0390653597072412E-5	0.0017777777777777779	0.010064701653486701	1.312316275721399E-5	14
w→	1.333308698095066E-5	9.72981064291595E-4	1.0849734515342358E-5	1.2185793988841562E-5	13
O→al	1.1029737172065816E-5	6.25541333846598E-4	0.0021666666666666666	1.2185793988841562E-5	13
k→q	1.2416766791507318E-5	3.4467216374579104E-4	0.04153354632587859	1.2185793988841562E-5	13
i→ig	7.413311880718946E-6	4.7859220262857566E-4	0.0024885145482388973	1.2185793988841562E-5	13
m→em	9.52524608345694E-6	5.259537969818344E-4	0.0036455412226584407	1.2185793988841562E-5	13
Z→si	1.1256133182207003E-5	0.018544935805991442	0.005427974947807933	1.2185793988841562E-5	13
f→ve	6.221330149582645E-6	9.310320131776839E-4	0.0014407624958439544	1.2185793988841562E-5	13
_→dj	1.039010706932427E-5	0.15789473684210525	0.06666666666666667	1.1248425220469134E-5	12
A→ac	1.204447154451378E-5	4.0966816878328555E-4	0.0035356511490866236	1.1248425220469134E-5	12
|→o	1.0400730682454016E-5	0.004767580452920143	1.9102804928523671E-4	1.1248425220469134E-5	12
gw→u	1.0373298413124756E-5	0.631578947368421	4.5372050816696913E-4	1.1248425220469134E-5	12
v→vo	1.1111798991684787E-5	7.387343018960847E-4	0.003803486529318542	1.1248425220469134E-5	12
ilj→ill	1.0222923354174546E-5	0.18461538461538463	0.024640657084188913	1.1248425220469134E-5	12
→h	2.3122684225196812E-5	1.0311056452096707E-5	4.5193097781429743E-4	1.0311056452096707E-5	11
}→ea	9.524290151448008E-6	0.0014133367596042656	0.013447432762836185	1.0311056452096707E-5	11
v→uv	6.771797056230157E-6	6.77173110071411E-4	0.08461538461538462	1.0311056452096707E-5	11
→o	1.112321283713868E-5	9.37368768372428E-6	1.591900410710306E-4	9.37368768372428E-6	10
)→a	8.65967860550483E-6	0.02004008016032064	1.342263862230037E-4	9.37368768372428E-6	10
)→i	8.592606872406855E-6	0.02004008016032064	1.3095004255876384E-4	9.37368768372428E-6	10
A→i	8.730981598200635E-6	3.4139014065273795E-4	1.3095004255876384E-4	9.37368768372428E-6	10
A→as	1.9423143254103035E-5	3.4139014065273795E-4	0.0026874496103198066	9.37368768372428E-6	10
<→al	8.646102682082321E-6	0.056179775280898875	0.0016666666666666668	9.37368768372428E-6	10
g→c	8.764386353849337E-6	0.011534025374855825	4.495392222971454E-4	9.37368768372428E-6	10
t→z	5.983993548227804E-6	1.3713658804168953E-4	0.0011366219595362582	9.37368768372428E-6	10
}→i	8.658608870495664E-6	0.0012848515996402416	1.3095004255876384E-4	9.37368768372428E-6	10
k→ec	7.882912830888503E-6	2.651324336506085E-4	0.004140786749482402	9.37368768372428E-6	10
o→ow	8.38946739470435E-6	4.2149631190727084E-4	0.10526315789473684	9.37368768372428E-6	10
<→on	8.329143426604282E-6	0.056179775280898875	0.0011065619121389842	9.37368768372428E-6	10
<→oa	8.657850872213474E-6	0.056179775280898875	0.11904761904761904	9.37368768372428E-6	10
m→me	1.5475503649601334E-5	4.0457984383218025E-4	0.0016165535079211122	9.37368768372428E-6	10
uw→u	8.222412824220157E-6	0.14285714285714285	3.781004234724743E-4	9.37368768372428E-6	10
y→us	8.23750348362792E-6	0.0019964064683569574	0.005787037037037037	9.37368768372428E-6	10
)→ce	5.560903731263158E-6	0.018036072144288578	0.0061643835616438354	8.43631891535185E-6	9
_→g	6.228274578653898E-6	0.11842105263157894	2.4407441557737158E-4	8.43631891535185E-6	9
k→x	9.180639684861854E-6	2.3861919028554763E-4	0.010843373493975903	8.43631891535185E-6	9
$→n$	2.064931362666178E-4	9.387614607128329E-5	5.822227972570837E-4	8.43631891535185E-6	9
go→o	7.208290002976089E-6	0.3333333333333333	1.4327103696392754E-4	8.43631891535185E-6	9
A→is	7.421250453141538E-6	3.072511265874642E-4	0.001287001287001287	8.43631891535185E-6	9
o→ho	4.1250351320663634E-5	3.793466807165437E-4	0.002176541717049577	8.43631891535185E-6	9
$→x$	7.7907999300966E-6	9.387614607128329E-5	0.07563025210084033	8.43631891535185E-6	9
rt→r	7.463591377897815E-6	0.0019148936170212765	1.1442229454841334E-4	8.43631891535185E-6	9
)→er	5.707185757069874E-6	0.01603206412825651	2.4667756159230364E-4	7.498950146979423E-6	8
E→ea	3.118006707340105E-6	3.825188868700392E-4	0.009779951100244499	7.498950146979423E-6	8
a→ah	6.514078294025623E-6	2.57201646090535E-4	0.1095890410958904	7.498950146979423E-6	8
→s	2.075794425339402E-5	7.498950146979423E-6	1.3860494126615613E-4	7.498950146979423E-6	8
E→az	6.518656538131553E-6	3.825188868700392E-4	0.023054755043227664	7.498950146979423E-6	8
k→ke	5.1722201628226895E-6	2.121059469204868E-4	0.0012271820831415861	7.498950146979423E-6	8
je→e	9.028281762472926E-6	0.025	5.3113443676512574E-5	7.498950146979423E-6	8
p→ep	5.875551456294571E-6	3.2298437563082886E-4	0.0033291718684977114	7.498950146979423E-6	8
ga→a	6.088111936916541E-6	0.5333333333333333	1.0738110897840297E-4	7.498950146979423E-6	8
o→os	4.2429126698404275E-6	3.371970495258166E-4	0.003631411711302769	7.498950146979423E-6	8
<→zo	6.442546671178962E-6	0.0449438202247191	0.007332722273143905	7.498950146979423E-6	8
we→e	8.106194392576787E-6	0.0051579626047711154	5.3113443676512574E-5	7.498950146979423E-6	8
)→en	5.737406395169977E-6	0.014028056112224449	2.549626661810235E-4	6.561581378606995E-6	7
E→et	1.324656038346491E-4	3.347040260112843E-4	0.0012123311395912711	6.561581378606995E-6	7
k→ak	5.067082630128115E-6	1.8559270355542594E-4	0.0022920759659463	6.561581378606995E-6	7
*→e	6.0631550266256075E-6	0.5384615384615384	4.64742632169485E-5	6.561581378606995E-6	7
O→a	6.361382147175037E-6	3.36829948994322E-4	9.39584703561026E-5	6.561581378606995E-6	7
j→ll	6.17974737324508E-6	8.328375966686496E-4	0.0032095369096744614	6.561581378606995E-6	7
I→is	1.1941447776712186E-5	3.0726011763673077E-4	0.001001001001001001	6.561581378606995E-6	7
g@→g	6.045038503457453E-6	0.3333333333333333	1.898356565601779E-4	6.561581378606995E-6	7
Z→ge	7.230271681510231E-6	0.009985734664764621	6.28027992104791E-4	6.561581378606995E-6	7
@→he	3.328868615650938E-6	9.272260047156066E-5	0.001102015113350126	6.561581378606995E-6	7
r→rt	8.641836829192378E-6	9.01481004507405E-5	0.001994870333428327	6.561581378606995E-6	7
k→co	5.057426560372643E-6	1.5907946019036508E-4	0.0024834437086092716	5.624212610234567E-6	6
g→ct	5.095004301250952E-6	0.006920415224913495	0.0034482758620689655	5.624212610234567E-6	6
g→ck	5.070519157115161E-6	0.006920415224913495	0.032432432432432434	5.624212610234567E-6	6
→n	6.483885734333078E-6	5.624212610234567E-6	8.260253039084764E-5	5.624212610234567E-6	6
jI→i	4.363558495203531E-6	0.04838709677419355	7.85700255352583E-5	5.624212610234567E-6	6
j→gh	4.504476896815864E-6	7.138607971445568E-4	0.006066734074823054	5.624212610234567E-6	6
f→ef	4.751140678872226E-6	4.297070830050849E-4	0.00298804780876494	5.624212610234567E-6	6
e→ez	5.188431577732046E-6	2.615746795710175E-4	0.0045045045045045045	5.624212610234567E-6	6
w→eo	4.476801391890527E-6	4.4906818351919767E-4	0.010619469026548672	5.624212610234567E-6	6
_→ge	5.189969449850754E-6	0.07894736842105263	5.383097075183922E-4	5.624212610234567E-6	6
Z→gi	5.198289085970471E-6	0.008559201141226819	0.0029013539651837525	5.624212610234567E-6	6
z→se	4.2457835957489855E-6	5.242005940940067E-4	0.0013590033975084937	5.624212610234567E-6	6
r→rp	5.047316455068955E-6	7.7269800386349E-5	0.006309148264984227	5.624212610234567E-6	6
p→pa	5.117692338492257E-6	2.4223828172312165E-4	0.001948684637869438	5.624212610234567E-6	6
p→pe	4.572660910700405E-6	2.4223828172312165E-4	0.0011235955056179776	5.624212610234567E-6	6
e→eeu	5.048295826343834E-5	2.615746795710175E-4	0.03571428571428571	5.624212610234567E-6	6
lj→ill	4.32930350677908E-6	0.02032520325203252	0.01026694045174538	4.68684384186214E-6	5
E→ei	3.8005717824222764E-6	2.390743042937745E-4	7.167431192660551E-4	4.68684384186214E-6	5
M→ao	4.328436187416768E-6	0.001699524133242692	0.13157894736842105	4.68684384186214E-6	5
I→e	4.396744003896193E-6	2.1947151259766484E-4	3.319590229782036E-5	4.68684384186214E-6	5
@→u	4.459293281210317E-6	6.62304289082576E-5	1.8905021173623715E-4	4.68684384186214E-6	5
Ilj→ill	3.36125661822963E-6	0.07352941176470588	0.01026694045174538	4.68684384186214E-6	5
z→jz	2.8843931165722447E-6	4.368338284116722E-4	0.011494252873563218	4.68684384186214E-6	5
It→a	4.329299746541231E-6	0.006476683937823834	6.711319311150185E-5	4.68684384186214E-6	5
ja→a	1.8327731647212626E-5	0.003756574004507889	6.711319311150185E-5	4.68684384186214E-6	5
t→ed	3.325470239396343E-6	6.856829402084476E-5	0.0011314777098891152	4.68684384186214E-6	5
n→en	4.270215976604104E-6	1.2498125281207819E-4	1.8211619012930248E-4	4.68684384186214E-6	5
s→es	5.5954590056547805E-6	8.669868738187304E-5	8.406186953597848E-4	4.68684384186214E-6	5
v→ev	3.440526856528821E-6	3.0780595912336864E-4	0.001954652071931196	4.68684384186214E-6	5
j→tj	4.2488401198921724E-6	5.94883997620464E-4	0.006265664160401002	4.68684384186214E-6	5
t→te	3.8119072541633322E-6	6.856829402084476E-5	3.25796572620056E-4	4.68684384186214E-6	5
z→ss	4.1253953863668164E-6	4.368338284116722E-4	0.001819505094614265	4.68684384186214E-6	5
se→c	4.254377922110071E-6	0.00625	2.247696111485727E-4	4.68684384186214E-6	5
O→os	5.1044942475328735E-6	2.4059282071023E-4	0.0022696323195642307	4.68684384186214E-6	5
m→mo	4.036602901390523E-6	2.0228992191609013E-4	0.002145002145002145	4.68684384186214E-6	5
*→oe	1.5639286253981092E-6	0.38461538461538464	6.799945600435197E-4	4.68684384186214E-6	5
u→ui	4.329102889206204E-6	6.349206349206349E-4	8.994423457456377E-4	4.68684384186214E-6	5
b→eb	4.08347226863623E-6	2.0994069175457933E-4	0.002680965147453083	3.7494750734897116E-6	4
G→eg	2.498103670097707E-6	3.4725236565674104E-4	0.0010758472296933835	3.7494750734897116E-6	4
b→bu	3.1956300990246156E-6	2.0994069175457933E-4	0.004314994606256742	3.7494750734897116E-6	4
